item_id,avg_rating,pop_count
4613,1.5406031307702959,1
262098,1.6778099645675673,3
380212,2.8377107815785414,3
217840,1.3642778030459175,1
114763,2.0380150249187703,3
393144,1.4540831877419962,2
135976,3.8762287067489636,1
434838,1.6724082733587777,1
37023,3.7129993314845295,1
422327,2.542373223407986,1
36035,1.360017920204258,1
377217,1.1780792160318176,1
8638,2.8363162447268815,2
223465,3.6834123598255166,1
332227,3.5019925361652917,1
316183,2.004955757452538,4
418759,3.331004964485369,2
333099,2.3029748539976915,1
158460,1.480720843278303,1
198070,1.603855317645655,1
20934,1.5636706052649187,2
330588,2.9100275791903165,2
132600,1.6388171516422374,2
198833,3.109810422404407,1
323084,1.8092409315108844,3
433264,1.7725940397435398,1
38122,2.67545703983824,1
222642,3.479782148672731,3
185677,1.6736965236241745,2
380484,1.7120837769688326,2
144991,1.7335800296485608,2
338794,3.468761394504432,5
455763,1.5530018848924783,4
240534,2.2325911975021437,1
8300,1.031562973395484,1
71380,2.5594906392826555,3
201671,1.7424692104821435,1
400673,2.4298942565346393,2
235946,2.9543744412269177,3
466710,2.237432381957416,1
185910,1.1247663234914838,1
276257,2.3919460419811767,1
402580,2.12201366749696,1
71510,1.864171675090832,1
203205,3.134612240804151,1
195901,2.742781098511265,2
379841,1.7214098711297627,1
189764,2.072090289067493,3
374390,1.3402370177075875,1
416399,3.694399880162865,4
424293,2.0577725870915584,1
275344,1.3149361716979655,1
60317,3.436187285581118,1
380196,3.207289547903082,2
192738,2.255021820818675,1
452986,1.3400723573685192,1
253500,3.6265330894395946,2
454137,2.523086388012742,1
310514,1.7370885426349727,3
349809,2.500361601288379,1
190260,2.2159377766766015,5
274129,2.2364442072325112,1
69941,1.4676013480939138,1
188718,1.4499132708605256,1
2142,1.396706314777582,1
496,1.5453336943832756,2
438605,1.6923062439763377,2
18454,1.1881337129575038,1
463617,1.6442251902055407,4
154787,3.806521912389047,1
95842,2.439537726343395,1
49392,2.0817440744612368,1
395435,6.520114952595687,2
205541,1.3937866393752447,1
200625,1.7097889722699304,1
448507,1.9262514478005759,1
102925,1.7066081338255277,3
237019,1.6135103657046714,6
444697,1.6744367110222211,1
450950,2.0201551968202662,2
9376,1.352964347054041,1
291995,3.194109976734956,1
210137,1.7150373997852364,2
429449,1.4736339149450601,1
269327,1.2157513913125066,1
93734,1.1794033374429664,1
36936,1.2363145088798513,1
403566,1.354167454312566,1
373600,1.7589823537222078,2
409910,5.932282479627284,1
175555,1.3438599089573195,2
227076,1.3016783872226625,1
344421,1.5940399657516668,1
229071,2.2095179461714323,1
257420,1.7907156411448144,1
400334,3.362881919920988,1
368314,2.5717276696825637,1
84653,2.389948412607227,1
415781,1.4729035317297439,2
379573,1.718555117104536,1
220540,2.9219623522296096,2
67533,1.6717170260260235,1
273342,1.6783913085241375,1
114851,3.911094536256506,1
191581,1.2647821496619582,1
222502,1.8250185975836646,1
230757,2.423341248787582,1
234199,1.3538852507740193,1
140730,3.463281415924128,2
260287,1.939719031265949,1
1115,2.3338763332844974,1
293068,2.391993057194696,1
168,3.9574388175764748,1
443474,1.107239367203753,1
101094,1.2119595608083722,1
41351,1.0171888034006378,1
219609,2.209601226876158,1
376203,1.6615337941644213,1
249881,1.5806470708995763,1
1931,2.59813932762291,1
344305,1.5917682807660798,1
328370,1.8094550814813595,3
246636,2.5687653014853855,1
7341,1.854710175055213,1
273761,2.301328381875997,1
413874,2.593170437237355,2
306396,1.5929016302831736,1
212742,1.590984654408159,1
11749,1.121139042222132,1
143778,2.78016602589009,1
173065,2.875253003998033,1
301063,1.7071694946538714,1
422965,3.2611655639883246,1
260819,2.0636248224677143,1
257261,1.2254134336576428,1
194831,3.7975511748668507,1
259266,1.9593960270335204,1
88453,1.0589615008388262,1
202052,1.3531687534392747,1
227161,3.6506059651062692,1
199989,1.6033424069251292,1
323599,1.5568690405136407,1
36355,3.196746072302531,1
272656,3.688163870306433,1
291111,1.9627723940158448,1
6409,1.6729809509422817,1
572,1.5457126717638798,1
96127,1.0217635224968595,1
69454,1.985741384954267,1
447632,1.290593350730386,1
357529,3.896825825861427,3
288464,3.8758780042230256,1
296246,1.7982766432907045,1
223587,1.2415985674782921,1
73091,2.5982051281388636,1
373384,2.254984196579705,2
154077,3.9532692407689347,1
112766,3.6474925782957444,1
88032,1.2905829102607815,1
295448,3.138426541241694,2
408433,1.1764530051988085,1
379092,1.3520616069786562,1
21728,3.040976666028085,1
15903,1.7430391994190964,1
148513,3.2764698393564573,1
149458,1.9026392487544994,1
330084,1.0576716316270312,1
271823,1.0468933707570383,2
2422,2.1969680974721895,1
11316,2.5027020907762556,3
209225,2.6048257798463834,3
455305,2.3750630120575313,1
122604,2.4090352275526,13
379739,1.909510324151941,3
378517,3.793966998894132,2
382946,3.3053190722120425,2
268883,2.2529264938868994,29
359861,1.829474751328051,1
202512,2.0775695580928453,2
262920,3.542399900844705,1
461314,1.4790520135546845,1
58863,1.3809616335118702,1
214181,3.9521435118305304,1
394441,2.259867684875638,1
315193,1.276368293204056,1
415236,2.5974387986278895,1
240248,3.40619296307985,3
451806,2.210911110987195,2
319608,2.219831364936824,1
96441,4.24509784363582,1
23626,1.5888521773548363,2
317356,1.7946893623496556,1
437756,1.8024580049402215,1
427591,2.865839564552872,1
120114,3.104084640725373,3
187913,2.0989022977288343,4
315140,6.187865129377165,1
83103,3.427686413885012,2
391484,2.0160164813114947,5
88499,2.312662793948284,1
49257,2.370551576189992,7
370037,2.1823346077022743,2
64749,1.957609313279595,1
321089,2.115692308851095,10
78494,3.0860608809597134,7
232085,2.124072988756576,4
35158,2.7882332218998593,2
279332,2.8534172671390454,3
365890,2.065058145116224,1
99610,1.868605940766959,3
311929,1.9627321850815294,1
369619,2.4436848394127386,1
89379,1.0262296365582013,1
239570,3.151829043670758,1
224625,5.242057082003992,1
208270,1.3808270108597054,1
355671,2.535799203120076,5
123212,1.7253227524890953,3
276886,2.044946714661173,2
26046,2.3739444490543615,1
386607,1.9139817560229389,2
11056,1.0682353304061905,1
420896,3.2003495859014452,2
46938,3.257506169518465,3
447757,3.879804363866505,1
318871,3.3303544241645007,3
60380,3.9006576134852335,1
58916,1.9465001656248782,1
333227,3.332588990025193,1
202534,1.6048575798838156,1
206241,1.7835177315695345,8
408203,2.45309231296244,4
231482,2.1827728332105534,12
410001,1.4310762670636508,1
115363,1.9594835482237796,1
454766,1.1443135602585128,1
431447,1.1900435022782343,2
411914,2.5943395519416965,2
167543,2.710670341603909,5
339917,1.3172313360889663,3
335144,2.3696954484022803,1
159996,2.281194759600927,2
320004,1.1442676094423982,1
259292,1.9212202524210102,1
441751,1.376799260284517,3
133814,2.099349311655348,4
345136,1.4694048821496364,1
67486,2.4655569190845905,3
66448,2.1777915359910693,2
51650,2.447036140219387,6
27516,1.553996231012324,2
303855,1.7050578554049352,1
427703,2.3443765791660205,2
124524,2.2131736439252094,1
57929,1.9790364983361821,1
129111,1.1336911613485317,2
295075,1.688617945138302,1
108021,1.7030139312671213,3
293139,1.9195704144416454,1
414241,1.7372799318933758,1
211207,1.347368582916305,2
393115,2.1300627621911286,1
299222,2.110594056600662,10
58905,2.6848563806971275,1
153035,3.647152709036455,1
36810,1.275011199759161,4
447818,2.2604186238060295,1
23914,2.0623332663042175,1
74789,1.6690551156197588,2
273743,1.1667049399522058,1
332821,1.6218641657949464,1
251871,3.3173305361823253,2
31514,2.564111191170023,3
356067,1.5616370282386929,2
70480,2.5042089310106497,3
100821,3.4030322533432327,1
238993,3.320459649183864,2
213303,1.9666173716216508,1
307611,1.0564273698722784,1
340994,2.1907950046122173,1
150877,1.110206761500359,2
125660,1.3656348744958198,2
24728,1.6534839612798695,2
238942,1.8273457576306527,2
334942,2.245829111911675,2
167750,1.2070458657600471,2
458009,2.128011302504761,2
331114,1.0778710717724638,1
39028,1.314757151825073,1
250397,1.7519730884469986,2
154553,1.9056602323734078,1
67439,1.9836756013056933,1
259455,2.9232165515154467,2
277119,1.4570734978854194,3
282868,1.6759409054134373,1
316239,1.9609224179163685,1
99824,2.1419647484676383,1
273168,3.331103849587323,1
88325,1.488323956065377,1
133247,1.406012690065977,3
346015,2.5025268084080956,1
290993,3.877199230572886,3
238822,1.8078326111900562,2
259011,2.620806346096407,2
429907,1.6401880313762978,2
303695,1.8452596784899642,4
364328,3.694326087603425,2
98012,1.6727804807785231,1
65808,3.1370918536175454,1
388461,2.567082231108007,1
68672,2.9516382029324064,1
260452,2.061970301858496,2
346598,2.6744559321218224,1
238209,1.1305436181271116,1
148790,1.949907950452607,2
17607,1.979629289748182,1
26508,2.955450549287664,1
69333,1.705246307076033,1
273747,2.021629368414383,5
139638,1.9691495352843746,1
151385,1.4235854902896685,2
45622,2.4180375229863555,1
396802,1.5779896789887302,1
289250,3.715370719378555,2
111306,1.4520108792877626,2
211561,1.3849672259966135,1
139909,3.8663238720918818,1
423511,1.4070008629298445,1
384616,1.8144425018838488,1
430240,1.6234387575466052,2
348882,1.2595861579703045,1
78216,1.0548014815777378,1
177179,1.5425435493574007,2
244204,2.7846426210708315,1
216248,1.4530296921623354,1
254955,2.7262242509884285,1
213051,2.823640805948089,1
265760,1.6854339541532015,2
286723,2.2820646506189823,1
64011,2.2119476231797597,2
250301,1.5455612610594354,1
28219,3.6021777660561183,1
125776,3.0432250228036968,1
326614,1.0254521210418992,1
40542,2.5665574305353136,1
15776,1.3266111097398028,1
388064,3.7419871310223,1
398634,1.7070880326031972,1
439646,1.3016173907069748,1
373380,2.239901779964485,1
110370,2.278664649725652,1
169203,3.168100924057212,2
335970,3.754169670007554,1
74009,2.146869305965823,2
390395,1.2374912546721606,1
368947,2.063348328163827,1
147509,2.325172303624422,1
220468,2.3012485801699274,1
23706,3.012048575938728,1
450986,1.1901510294709041,1
79801,3.4801043733997448,2
44393,3.7188374031793305,1
288077,1.400621195545298,1
90036,2.674456344743354,1
464760,3.139043635806433,1
349539,1.2674610675252873,1
348245,1.768849121836083,2
276481,1.49521026680186,1
125016,1.7438693378890395,1
313007,1.7332551043271027,2
392895,1.2546114419978274,1
265780,1.1905323499170957,1
37734,1.2251355324717816,1
178912,1.121117347093964,1
459139,3.761917917574822,1
121681,1.5638084820301026,1
403760,2.523389590366729,1
21551,2.197830515904453,1
209734,2.236823784212509,1
224405,1.4950792059445566,1
325774,1.0781604622336598,1
423897,1.7017651558780178,1
168491,1.026878806376279,1
285400,2.1475467220911257,1
224325,1.7190243735581865,1
187649,3.7994669420366733,1
379671,1.6524908561480225,1
59828,2.950524359327988,1
192087,1.1266188696468578,1
305016,1.2123103025704138,1
114149,3.1384873818953385,1
93067,1.571145669355428,1
212872,1.4974186786631325,1
355752,2.64774722065708,1
399825,3.0118541398372134,1
207815,1.076643818081227,1
448336,1.252043212154699,1
357212,3.1793489976379323,1
158709,2.795522919650799,1
133504,3.1244438677545414,2
279225,3.985974143125638,1
88560,1.273106700722721,1
247225,2.131050895534681,1
75994,1.8634659280297468,1
168082,1.130229473503173,1
57744,2.751062944521294,1
346436,1.6045826710822597,1
265033,3.043120016093053,1
61154,3.362688817809403,1
255145,1.24304285486552,1
388333,1.3112938776150838,1
4215,1.0378215655849305,1
211300,1.8629380348223519,1
390069,1.4819233642083982,1
115284,2.594918367659155,1
152836,2.0255305844013596,1
225420,1.7728528237151957,1
249352,2.5507760422874814,1
346204,2.0576212422927544,1
280270,2.363141928007626,1
318420,2.210497753903061,1
344445,2.0629525020123314,1
140532,5.261711893998611,2
81154,1.5339952349542973,1
69247,1.574758251971146,1
341578,2.5331990280878824,3
187549,1.7892479582191312,4
358984,2.148941323522654,1
387265,1.2004796101763937,1
2711,3.6044131562356525,1
84822,3.040562436182637,2
60159,3.082870717960142,2
169389,1.1656467922661666,1
88749,1.9645003016448859,3
424193,2.753663306099479,5
307733,1.9270821450874147,3
321780,3.6764712301700557,2
458365,2.7577776765929234,1
184126,2.568728556483545,2
458637,1.81896652125988,6
73917,1.4210708128912448,2
345279,2.775214587014411,6
357474,2.072376394256517,4
407485,1.15264331489479,1
398887,1.0955177515308943,2
456005,1.6742787427401375,4
76426,2.789802043353767,6
199101,6.287274861856217,1
333244,1.2285273666973404,1
237924,3.9551285160311886,1
444968,2.5874606891360354,2
361225,2.3910025743782435,1
421994,2.3558792528194736,1
121865,1.6367961907283053,2
427211,1.9452011612634732,1
396853,2.041187260573375,4
329244,3.3296161739402224,1
343434,5.861943276898582,2
45731,2.151797534740613,2
192569,2.167025096492877,2
396732,2.1730762644961743,5
240822,1.3674023483432767,1
159792,2.8246369853996645,3
431417,3.056685318233599,3
75790,1.0580368054708216,1
85579,1.286686629884867,8
126214,1.2357156356121788,2
453432,2.517332617377233,3
273754,1.812761653709293,1
89044,2.0839913242205226,5
193623,1.352982158539769,1
245400,1.4959181082986084,2
86759,1.8351509381132782,1
194678,2.468896740674866,1
170390,3.478116951583991,4
63376,3.68240701201883,1
424996,2.4962844942353706,2
340808,1.1680527451628566,4
835,3.9183346556609253,1
179733,2.9239166912717653,1
134764,2.11489017807157,1
49544,1.1143261356960241,5
158834,1.012258717459497,1
252400,1.9385882719757688,1
224110,2.691197700518276,1
397371,3.54701518490266,1
123032,4.818057372076899,2
187490,1.4708419283444525,1
157459,1.7668174007114887,2
430610,2.04200672691233,1
36229,2.3231821608164425,1
341018,2.565994643529444,1
359329,3.943417940799993,1
433009,1.2035198377261338,1
23144,1.684453154879283,1
216768,3.6100295828547573,3
74455,1.0437885118739385,1
421925,1.905784856040407,1
223203,1.5873128886930852,3
365787,2.007756264261923,2
457410,1.3687380925733945,1
406071,2.461392312601135,4
98184,2.141309334763063,2
234818,2.3750893517623455,1
180199,6.024292418786175,1
462643,3.0142340864151227,1
229225,2.545548610617641,1
229305,3.229856100488227,1
396647,3.82573774841427,1
396281,3.281969474270751,2
407000,1.2406602472595545,1
197642,3.0550094799028256,3
248327,1.7997718653472248,2
428272,3.072175240494704,2
163297,3.0546422930591266,2
43022,2.6027991204217122,1
81916,1.314602346458846,1
417367,1.4804659305094279,1
170298,3.720047699508534,2
263980,1.3968187787352095,1
364664,2.5844385510710746,1
93645,2.1946889123098776,1
312904,5.0029158219684895,1
161166,1.359883458542793,1
162472,2.1015526595494167,1
229261,1.055092340573607,1
170021,2.346471549961436,1
77117,1.7549287442013206,2
43938,2.092697636848605,2
9738,3.6076397408400545,1
178250,1.96357736773236,2
395656,2.1116542905200184,1
273652,2.355879290993443,1
457338,2.252009586992596,1
428554,1.7563736704334323,2
16633,1.5291017850063204,2
312130,2.570752703031138,1
331032,3.8152767210710876,2
360344,1.2753111069427374,1
384668,1.1764125378177293,1
393598,1.0452671823619666,1
46008,1.0583852051515825,1
162536,2.234503759238762,3
34320,1.481399380627735,2
429775,1.1061636942614195,1
175199,3.6943217346980095,1
234767,3.2029125106783978,1
191494,1.26731698607618,1
375450,2.0175779531350257,2
393509,1.9451673645874539,1
380226,2.597319404866666,1
130208,2.9511253412548415,1
309438,2.1098265937439,2
205648,1.749017421380153,2
301013,2.0921993361098297,1
19541,2.082062375295287,1
67336,1.2741480890324208,1
87339,1.2257996567470237,1
331147,1.687878030803406,1
193554,1.3658059705964216,1
223173,1.0235222464888099,1
93487,3.713061677736089,1
359344,1.3804214536129638,1
229167,3.178701816280616,2
315685,1.4568320308973466,1
83662,1.7030196371531103,1
324833,1.814045276843189,2
54058,1.3538725631736326,1
465616,2.7524132898352884,2
197422,2.04021854306673,2
93806,2.302524888678605,1
136860,1.8403840026401868,2
342538,1.728397443494707,1
376151,1.673311749187091,3
276212,3.2053195166840305,1
71530,1.3560537285686172,2
122984,3.999029962085159,1
278272,4.422209801904979,2
212583,1.5872763114081814,1
29114,1.908993645181808,1
248004,2.9035702355415878,1
110512,2.935993492273586,1
247280,2.629245932487765,1
18859,1.9826564050352773,1
250347,1.044595538482126,1
137352,1.119429178719091,1
387339,1.5554003677131363,1
410266,1.1364698901774684,1
320788,3.4690473227275835,1
396007,1.846770611834787,1
246149,2.232979098696414,1
185260,1.0868767948728535,1
77539,1.7048122060376345,1
75102,2.4929119709074627,1
301895,2.541723468204653,1
447860,3.0113119966763944,1
1956,2.5475674548141467,1
235700,1.6550763807390545,1
63775,1.6370502276810406,1
6266,1.131327610675218,1
312499,1.9653442022809726,1
422583,1.0247309717789286,1
199408,2.347682839413317,2
338262,1.7265157118349412,1
114572,3.5053080535739065,1
431608,3.7226347468995975,1
258012,4.761938895520791,1
1895,1.7980298140856792,1
454022,3.1684785303183016,1
103686,3.2080926581205533,1
12827,1.1528237901414924,1
171632,1.2157963221772383,1
332108,3.640997183386606,1
48316,1.6697688717077006,1
309098,1.1756275303183403,1
312610,3.204792526090812,1
185741,2.7857978646488624,1
458945,5.415979083934904,2
361672,3.6441863439433435,1
183313,1.8341962684858464,1
414171,3.402231350616254,1
392807,3.735138016637335,1
259009,3.209630915866532,1
440892,2.075459261060682,2
89646,2.257645913808501,2
228941,1.0327515233195852,2
384212,2.1029085050858516,2
32398,2.7871813880034173,1
293719,2.1018489830668186,1
308687,2.063637933931199,1
130776,2.83864267384593,3
453341,1.2492791751781924,1
406133,1.5748208582402494,1
135066,3.751663801553446,1
181689,2.425595325617927,1
124530,1.27983123612609,1
358385,1.3015261922530623,1
39686,1.7555426592544974,1
204776,7.887160955482338,1
352931,1.2898853571399997,1
412672,2.4643864583612425,1
176004,2.425756962681429,1
135837,1.0652249790407755,1
364750,1.1312010599050422,1
379481,1.344389481874006,1
145665,3.2312497662367576,1
244397,2.806024938552195,1
5790,1.5897630148814899,1
9817,1.0465217745226227,1
233735,1.1599320610368773,2
71443,1.0357438026621957,1
398161,3.1683759015136554,1
334423,3.1413024319539296,1
165664,2.330715868745275,1
159200,2.1273436234694927,1
123079,1.369109694567155,1
301070,1.6251597768993853,1
273304,2.8658397108301035,1
397168,1.2411341624128926,1
438825,1.4885554635671836,1
87675,2.542373223407986,1
44137,1.6086642776002962,1
190254,2.251723925705831,1
138827,1.8447566531910717,1
161566,3.714568323029515,1
167502,3.903005809349236,1
321876,2.140802236010409,1
289298,1.9251794154205077,1
204157,1.0355286468399716,1
54980,3.45865480472777,1
446730,2.9768141618038393,3
96813,2.6333921543429812,1
272880,2.9363853617552236,1
293416,2.4736067613918093,4
101718,2.2584304360509377,6
199732,1.8559639443646945,1
35202,3.2091328284368954,4
380302,2.2845331092350767,2
245810,1.65762668239479,2
148478,1.6789211008594065,2
251594,3.198406140902395,1
159780,2.097872501249058,11
316243,2.1477587697396805,1
101874,1.1637259657737409,1
399592,1.8716040239636293,5
199568,2.3864733285879285,2
330889,1.6210617910495355,1
165095,1.4085074879038384,1
172696,1.5730148927862677,1
315939,2.464885662691608,1
347183,1.9694382032228013,1
69101,1.722697384460218,2
62400,2.5406830937135445,1
143643,1.33845878452426,4
456471,1.7058401594577814,1
215824,1.4982332593344907,1
241149,1.8625974561999856,1
402816,2.100692562588731,1
237952,2.335735027311319,3
45895,1.0423813343183643,2
130598,3.0771957674243717,1
66945,2.930121735247498,1
140766,3.4421908184455385,1
185535,2.280852789614441,2
103952,2.166386454591368,2
401285,2.0188359440363843,3
95650,1.3393861734838146,1
173313,2.982069724508385,3
411860,3.74703337269312,1
36156,1.8303704530994795,1
441668,2.63692208213412,10
406775,1.5986499843539534,2
24957,1.1586281392541835,1
275580,2.315515121534887,5
295537,2.247906005758025,3
295613,1.0171077898933625,1
388673,2.4335484868653565,4
409793,1.1001735980163192,3
258753,3.0960788165070365,2
46971,2.9551280861777345,1
277746,3.323509634432624,3
293946,2.2236145422405196,2
119107,2.429904794588364,2
317938,1.8885352946273397,3
56303,2.045564002846811,3
126623,1.7441308023911486,6
438484,3.2683350706370287,11
436056,1.6736999562706332,4
193908,2.2604187233543698,1
280058,2.1684894531298164,1
423248,2.8302726476207414,2
185863,7.385879914279439,1
28161,3.691958290365417,3
204249,2.189355553998349,2
266024,1.0674001551305439,6
115368,2.100195632768047,1
212412,3.135523336491148,1
331526,2.6337283715931434,1
58726,1.922572231362634,5
139207,2.2299625153049227,1
359251,2.952139323504686,2
272069,1.8288430142652208,1
393689,1.8120748410083758,2
360156,3.7726360636631284,1
153767,1.6211681969540432,3
316907,1.4510153228145175,4
318893,3.6943217282842564,1
357925,1.7243788836256466,1
262162,1.5958208111202352,1
458257,2.3693468405577813,1
417239,2.439388101151529,1
173801,3.2073472270758585,1
346186,1.558149502153415,3
423167,2.403511224403374,1
45628,1.8480650991837502,1
134108,3.0878895706491805,3
418099,3.436587661661631,1
398134,1.7231474940074405,2
14758,2.332791903093802,1
181845,1.0272516284308906,1
51629,1.4240652528606157,2
389550,1.1800175561309412,1
216425,2.4979022199416097,3
213356,1.9532301195969215,3
43120,1.2505643243570423,2
11532,3.265927349935171,2
59467,2.1169674926224347,2
364437,3.682825884491871,1
86951,1.1876682361663944,1
283620,1.854344116940459,1
441206,1.2264184045673001,1
266710,3.5759721494864216,1
32832,2.732554430817342,1
26835,1.5129442601717622,1
234007,1.250417075311937,1
351125,2.456225386635794,3
286718,1.9851100958659575,1
428002,1.0343569629410563,1
321963,3.9284327400574464,1
74264,2.1327610522486897,2
315158,2.7713971695109603,2
186468,3.646788259762818,1
213785,2.6640107211194275,2
153907,2.367174851400384,1
280888,1.894714996597481,2
191264,1.5548551586440806,1
19523,3.2323066498639075,2
90784,1.5343174076030173,1
49384,1.3511111825276882,3
383100,1.3867821692841407,2
245349,2.5918555926994125,1
86824,1.8084832468480638,1
360359,1.1292283407616144,1
391740,1.0657839214511253,1
240470,1.494364546732052,1
80054,3.7018486559109713,1
13188,3.0624724799042786,2
242694,2.377253399292396,2
54008,1.369365231835991,1
396135,1.9776787137833056,1
76290,1.1895604301314908,1
257611,1.5607410283188543,1
107155,1.559814100853716,1
89688,2.5420385215746286,3
114786,3.4682200242936303,1
103375,2.166197508691217,1
317844,3.500891341195102,1
390854,3.477532360570287,1
463301,2.2072965756960503,1
148450,1.5571005447633586,2
110077,3.157259913469551,2
192653,3.287590977581169,3
425159,2.2148654353423387,2
421085,1.1523945468859647,1
362835,1.2538844826573974,1
216008,3.6568751636935435,1
407608,1.6764756697861993,1
149110,1.6406453142424346,1
202762,2.545447238814363,1
214369,3.587635157246569,1
54431,1.1189029442560128,1
447560,1.0581855272813407,1
184879,2.2787243296310415,1
257630,1.4974186951278057,1
356718,2.7522756694982733,1
104254,1.8002663814425648,1
83663,1.8383089715474195,2
149767,2.2432138079337376,2
312670,2.3270106612798847,1
261351,1.4733267645585173,1
283883,1.6362375699758538,1
295127,1.4598611742736702,2
451589,3.0897454125908084,1
168807,2.784783625213174,1
107503,3.2209946856495586,2
206317,3.28691668419483,2
87740,1.0255663678171372,2
114879,1.453584480651771,2
264044,1.04318444916153,1
300394,3.6943217385462614,1
60403,1.5729774767780618,1
150550,3.880353134989468,1
284156,2.2993961974768027,1
319905,2.088774522422524,1
226695,2.0688656579559344,1
46300,3.463779665907263,1
369661,3.6133794148346885,1
283776,4.245097754704531,1
185318,1.2622810169105598,1
225257,1.9224925028342605,1
418809,1.046321674708988,1
270745,1.464750764025056,1
272251,1.1581058661716332,1
161637,2.338901653204502,2
296862,1.312725150474248,1
234207,3.5854678262468966,1
361106,1.430874748778726,1
291416,1.8347105821294982,1
392020,2.189239052582749,1
81086,1.4920292717527857,1
32888,2.48380785479574,2
349846,1.9577853635177533,1
278943,2.894480551865178,1
405934,2.382141005674649,1
203780,1.0362195269930938,1
40256,1.0546523116994848,1
36039,1.8005268534059777,1
355891,1.5404096738339097,1
386527,1.6726289507681853,1
299245,1.1668677879466327,1
91727,1.2226751257665287,1
217712,2.08514019458912,1
288769,1.489880519146058,1
308823,1.2250909662832257,1
161306,1.5747378932489575,1
440954,2.775655986153448,1
144648,2.7805542452582226,1
111604,2.8075975431961946,1
144785,1.587021258619654,1
36121,2.2807925770193407,1
13193,1.6392495102892575,1
148338,1.2739154214905382,1
220348,1.0380681159258525,1
382152,2.903570209328801,1
330370,3.646817649871214,1
109994,3.396213962473604,1
310432,3.8006602033319754,1
314062,2.8685979256743046,1
35682,2.910759785876272,1
315919,2.5716543095182454,1
286200,3.5818689661366827,1
423810,1.2743550969550772,1
465019,1.6849502206489704,1
177516,1.7992775111447297,1
368037,3.334739032696385,1
69994,1.5758547998263277,1
283037,1.998094542074488,1
32989,2.0458339453326277,1
263692,1.9588422133126724,1
455829,1.520096069334079,2
289984,1.6399709645907703,1
278663,1.5910862040858724,1
363206,3.6427193700812834,1
399531,2.2437553062684663,7
418609,2.44197290454693,3
340921,1.156236496771505,9
435670,2.1068816759042566,2
399175,1.981542113366571,1
138677,1.5123303449511503,1
420960,2.21016217922785,36
220472,3.4861795909904405,2
250462,3.391912845235794,1
125530,3.6781776937774007,1
225585,1.9955444495367511,2
129794,2.4205782146620822,2
96680,3.3268735462845624,2
63543,2.930108029098872,7
164035,3.0469869861662366,7
374053,1.721569558826869,1
176484,2.7522766906544054,11
338689,1.865151230072421,1
335738,1.1876184895797919,1
175214,3.748162381123714,1
213543,2.4328278523245905,2
3629,2.4716841759989134,2
432992,1.3993755537171566,1
399374,1.4161635736141422,2
369933,2.6443116647636122,14
367136,3.6477990991789437,1
306647,3.6076397341592403,1
213695,3.4559963185473648,3
150882,1.9744546882229677,2
308144,1.4219670916048437,1
395091,1.2860305224753246,1
250761,1.1305436859073907,1
404615,2.3173297750267654,2
180380,2.946136854230836,2
364566,1.8251485564197205,1
105315,3.6451981948787098,1
179535,1.6741777735941472,1
289126,2.1820851124058676,2
432357,1.8587669412908188,7
50276,1.1898166361654952,1
